cost_per_unit,order_to_sales_ratio,supplier_name,price,description,quantity_ordered_ytd,quantity,gross_profit,roi,sell_through_rate,reorder_point,3m_days_supply,rolling_12m_sales,sales_volatility,part_status,safety_stock,part_number,total_cost,3m_turnover,days_of_inventory_outstanding,demand,sales_revenue,cogs,1m_days_supply,margin,margin_percentage,special_orders_ytd,negative_on_hand,rolling_3m_sales,12m_days_supply,obsolescence_risk,turnover,months_no_sale,sales_trend,recent_sales_trend,normalized_seasonal_score
162.61,0.0,bmw group canada,239.99,"luggage carrier, silver",0,0,77.38,47.59,0.0,0,0,1,4.358899,active,0,46548566278,0.0,0.0,269,0.14902659619979852,239.99,162.61,0,77.38,32.24,0,0,0,0,0.017528634518384933,1.3551397974915622,4,0.00877193,0.0,0.06300888334993174
13.75,0.0,polaris acceptance,54.99,mw wt v-twin engine tee m,0,0,0.0,0.0,0.0,0,0,2,2.9953668,idle,0,286276003,0.0,0.0,270,0.1373475672923784,0.0,0.0,0,41.24,75.0,0,0,0,0,0.024710779823362828,0.0,9,-0.003508772,0.0,-0.06355430288055522
136.8,0.0,bmw group canada,190.99,clutch lever,0,1,0.0,0.0,66.67,0,0,2,2.0652618,idle,0,32728525826,136.8,0.0,240,0.21890128397544517,0.0,0.0,0,54.19,28.37,0,0,0,182,0.023775319941341876,0.0,8,-0.042105265,0.0,-0.15867067779052543
260.08,0.0,triumph motorcycles,400.99,"side panel, rh, carbon",0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,t2312152,260.08,0.0,1440,0.0,0.0,0.0,0,140.91,35.14,0,0,0,0,1.0,0.0,48,0.0,0.0,0.22489031029646098
7.36,0.0,bmw group canada,11.99,shim,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,23312333122,7.36,0.0,570,0.0,0.0,0.0,0,4.63,38.62,0,0,0,0,1.0,0.0,19,0.0,0.0,0.01871907540539965
177.9,0.0,ducati,231.99,voltage regulator,0,0,0.0,0.0,0.0,0,0,0,4.358899,idle,0,54040191a,0.0,0.0,360,0.0,0.0,0.0,0,54.09,23.32,0,0,0,0,1.0,0.0,12,-0.005263158,0.0,-0.0762820387956722
3.5,0.0,motovan,6.99,ngk dr9ea,0,64,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,26-dr9ea,224.0,0.0,2850,0.0,0.0,0.0,0,3.49,49.93,0,0,0,0,1.0,0.0,95,0.0,0.0,-0.014763269314844028
4.73,0.0,triumph motorcycles,7.99,"screw,s/tap,pan",0,1,0.0,0.0,50.0,0,0,1,4.358899,idle,0,t3330247,4.73,0.0,330,0.12898756171514708,0.0,0.0,0,3.26,40.8,0,0,0,365,0.024710779823362828,0.0,11,-0.003508772,0.0,-0.07189607388339152
231.37,0.0,parts canada/power twins,355.99,120/70zr17 (58w) battlax,0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,0316-0326,462.74,0.0,570,0.0,0.0,0.0,0,124.62,35.01,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.03156207202941502
62.96,0.0,full bore,101.99,"xd4-shield anti-fog,tint",0,0,0.0,0.0,0.0,0,0,1,4.358899,idle,0,10-p03-1461,0.0,0.0,330,0.14657950550581578,0.0,0.0,0,39.03,38.27,0,0,0,0,0.024710779823362828,0.0,11,-0.003508772,0.0,-0.059913394902826274
4.58,0.0,bmw group canada,8.99,bulb,0,10,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,63217167000,45.8,0.0,570,0.0,0.0,0.0,0,4.41,49.05,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.020324449983401587
0.0,0.0,ducati,181.99,cnc alum. instrument panel,0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,97380311a,0.0,0.0,1680,0.0,0.0,0.0,0,181.99,100.0,0,0,0,0,1.0,0.0,56,0.0,0.0,0.029096379807963025
14.4,0.0,bmw group canada,22.99,bushing,0,1,8.59,59.65,66.67,0,0,2,2.372684,idle,0,46537678011,14.4,14.4,886,0.11513271605006326,22.99,14.4,0,8.59,37.36,0,0,0,182,0.01749068945646286,0.4116049735600972,3,0.005263158,0.0,0.01914923422712475
233.76,0.0,ducati,333.99,tail light r.h.,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,52510413a,233.76,0.0,570,0.0,0.0,0.0,0,100.23,30.01,0,0,0,0,1.0,0.0,19,0.0,0.0,0.017974018470847886
94.46,0.0,motovan,157.99,hware ducati scrambler 1100,0,1,0.0,0.0,-0.0,0,0,0,4.358899,idle,0,563-1199,94.46,0.0,360,0.0,0.0,0.0,0,63.53,40.21,1,0,0,0,1.0,0.0,12,-0.005263158,0.0,-0.06911548354911272
1.45,0.0,ducati,2.99,washer,0,5,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,85213861aa,7.25,0.0,1680,0.0,0.0,0.0,0,1.54,51.51,0,0,0,0,1.0,0.0,56,0.0,0.0,-0.014763269314844034
181.99,0.0,polaris acceptance,259.99,"k-psngr foot cntrls,blk",0,2,156.0,42.86,60.0,0,0,3,2.1354156,idle,0,2889213-266,363.98,181.99,652,0.11286515216081028,519.98,363.98,0,78.0,30.0,0,0,0,243,0.017716008052229882,0.5591305349667806,3,-0.001754386,0.0,-0.03703887600294257
37.79,0.0,kimpex,55.99,bar riser 1 1/8 inch,0,3,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,22695,113.37,0.0,570,0.0,0.0,0.0,0,18.2,32.51,0,0,0,0,1.0,0.0,19,0.0,0.0,0.02075460880512666
17.47,0.0,bmw group canada,25.99,plug connector light grey,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,61368366623,17.47,0.0,570,0.0,0.0,0.0,0,8.52,32.78,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.017974018470847872
10.54,0.0,bmw group canada,15.99,semi-sphere,0,6,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,11347721189,63.24,0.0,570,0.0,0.0,0.0,0,5.45,34.08,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.008771929824561403
40.54,0.0,triumph motorcycles,62.99,"spares kit,dete",0,0,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,t1193344,0.0,0.0,480,0.0,0.0,0.0,0,22.45,35.64,0,0,0,0,1.0,0.0,16,-0.012280702,0.0,0.055842328103372266
132.3,0.0,ducati,189.99,rain jacket aqua clear l,0,0,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,981071215,0.0,0.0,450,0.0,0.0,0.0,0,57.69,30.36,0,0,0,0,1.0,0.0,15,-0.010526316,0.0,0.0045012256211790615
7.83,0.0,bmw group canada,11.99,gasket asbestos free,0,0,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,11421338600,0.0,0.0,450,0.0,0.0,0.0,0,4.16,34.7,0,0,0,0,1.0,0.0,15,-0.010526316,0.0,0.39789409858010527
129.81,0.0,full bore,187.99,160/60-17tl 69h k73,0,0,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,15-1126,0.0,0.0,450,0.0,0.0,0.0,0,58.18,30.95,0,0,0,0,1.0,0.0,15,-0.010526316,0.0,0.012842996624015399
209.4,0.0,bmw group canada,349.99,jeans london men gray,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,76127913727,209.4,0.0,570,0.0,0.0,0.0,0,140.59,40.17,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.06312414405883007
130.71,0.0,bmw group canada,204.99,softshell jacket 'motorsport,0,0,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,76629446482,0.0,0.0,480,0.0,0.0,0.0,0,74.28,36.24,0,0,0,0,1.0,0.0,16,-0.012280702,0.0,0.07499156233049699
266.49,0.0,polaris acceptance,409.99,men spirit lake boot 12,0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,286441212,532.98,0.0,1170,0.0,0.0,0.0,0,143.5,35.0,0,0,0,0,1.0,0.0,39,0.0,0.0,-7.304098846218135e-19
21.62,0.0,triumph motorcycles,33.99,"brg,needle thru",0,0,0.0,0.0,0.0,0,0,1,4.358899,idle,0,t3800082,0.0,0.0,330,0.1498995609599092,0.0,0.0,0,12.37,36.39,0,0,0,0,0.024710779823362828,0.0,11,-0.003508772,0.0,-0.09265068268851817
151.44,0.0,bmw group canada,219.99,brake hose,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,34321237261,151.44,0.0,570,0.0,0.0,0.0,0,68.55,31.16,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.035517878119970696
131.4,0.0,ducati,219.99,desert x sweatshirt l,0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,987705735,262.8,0.0,570,0.0,0.0,0.0,0,88.59,40.27,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.01797401847084788
118.99,0.0,polaris acceptance,169.99,k-liner-trunk,0,4,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,2889606,475.96,0.0,900,0.0,0.0,0.0,0,51.0,30.0,0,0,0,0,1.0,0.0,30,0.0,0.0,0.09832712406597408
4848.8,0.0,bmw group canada,6380.99,integrated charging module,0,0,0.0,0.0,0.0,0,0,0,4.358899,idle,0,61447915283,0.0,0.0,360,0.0,0.0,0.0,0,1532.19,24.01,0,0,0,0,1.0,0.0,12,-0.005263158,0.0,-0.08152832135140303
12.97,0.0,parts canada/power twins,19.99,wheel rim lock 2.50,0,0,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,p603,0.0,0.0,540,0.0,0.0,0.0,0,7.02,35.12,0,1,0,0,1.0,0.0,18,-0.015789473,0.0,0.053491896590818606
2.16,0.0,bmw group canada,3.99,fillister-head screw,0,0,0.0,0.0,0.0,0,0,0,4.358899,idle,0,7119901027,0.0,0.0,360,0.0,0.0,0.0,0,1.83,45.86,0,0,0,0,1.0,0.0,12,-0.021052632,0.0,-0.24446970334531076
19.7,0.0,ducati,24.99,"adjuster, closing rocker arm",0,8,5.29,26.85,20.0,0,720,2,2.372684,idle,0,84010522b,157.6,0.9612100512320079,2389,0.22869278717561947,24.99,19.7,0,5.29,21.17,0,0,1,1460,0.019338741153478622,0.1527723924001551,2,0.001754386,-0.5,-0.1007928162874261
146.99,0.0,kimpex,209.99,jeans icon ii straight reg men,0,0,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,334755,0.0,0.0,510,0.0,0.0,0.0,0,63.0,30.0,0,0,0,0,1.0,0.0,17,-0.014035088,0.0,0.10408794213846004
76.8,0.0,bmw group canada,120.99,accelerator bowden cable,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,32732310498,76.8,0.0,570,0.0,0.0,0.0,0,44.19,36.52,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.02428025607395722
4.8,0.0,bmw group canada,7.99,covering cap,0,1,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,33177677921,4.8,0.0,420,0.0,0.0,0.0,0,3.19,39.92,0,0,0,0,1.0,0.0,14,-0.00877193,0.0,0.046094819926462346
17.5,0.0,ducati,33.99,oil seal,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,93040611a,17.5,0.0,1680,0.0,0.0,0.0,0,16.49,48.51,0,0,0,0,1.0,0.0,56,0.0,0.0,-0.034027764250867135
1204.82,0.0,ducati,1721.99,sport pack ss 1703,0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,97981061aa,2409.64,0.0,570,0.0,0.0,0.0,0,517.17,30.03,0,0,0,0,1.0,0.0,19,0.0,0.0,0.003210749156003846
233.23,0.0,ducati,424.99,clutch master cylinder,0,0,191.76,82.22,0.0,0,0,1,4.358899,idle,0,63040511a,0.0,1.920762841478623,60,0.1444715555289975,424.99,233.23,0,191.76,45.12,1,0,1,0,0.017402269318699835,0.0,2,0.012280702,-0.5,-0.042799694075428496
848.6,0.0,triumph motorcycles,1305.99,"stanchion assy,",0,0,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,t2042330,0.0,0.0,480,0.0,0.0,0.0,0,457.39,35.02,0,0,0,0,1.0,0.0,16,-0.012280702,0.0,0.055097271168820475
15.58,0.0,motovan,49.99,"michelin tube 16mi 2171 16""",0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,99-322,15.58,0.0,570,0.0,0.0,0.0,0,34.41,68.83,0,0,0,0,1.0,0.0,19,0.0,0.0,0.041079058788528224
0.62,0.0,triumph motorcycles,8.99,"circlip, 32mm shaft",0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,t3500003,0.62,0.0,2460,0.0,0.0,0.0,0,8.37,93.1,0,0,0,0,1.0,0.0,82,0.0,0.0,0.022359983383128577
8.32,0.0,bmw group canada,13.99,hexagon screw with flange,0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,33548523427,16.64,0.0,570,0.0,0.0,0.0,0,5.67,40.53,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.011552520158840179
16.24,0.0,polaris acceptance,24.99,headdress bottle opener,0,4,0.0,0.0,0.0,0,0,0,4.358899,idle,0,2861353,64.96,0.0,360,0.0,0.0,0.0,0,8.75,35.01,0,0,0,0,1.0,0.0,12,-0.005263158,0.0,-0.05306173776909345
12.25,0.0,thibault canada,22.99,hi-flo air filter xvs650 a v-star,0,1,0.0,0.0,-0.0,0,0,0,0.0,obsolete,0,404a4607,12.25,0.0,570,0.0,0.0,0.0,0,10.74,46.72,1,0,0,0,1.0,0.0,19,0.0,0.0,-0.006306237603109356
184.8,1.7142857142857142,bmw group canada,280.99,"led turn signal, front left",1,0,0.0,0.0,0.0,0,0,1,4.358899,idle,0,63137717871,0.0,0.0,300,0.16267217031213854,0.0,0.0,0,96.19,34.23,1,0,0,0,0.031001313030719756,0.0,10,-0.001754386,0.0,0.03594803694169581
229.1,0.0,parts canada/power twins,469.99,150/70r17 69v conti trail atta,0,0,240.89,105.15,0.0,0,0,1,1.9895561,idle,0,0317-0445,0.0,0.0,374,0.2053339275308007,469.99,229.1,0,240.89,51.25,-1,0,0,0,0.018682149425148963,0.9749143598799974,3,-0.01754386,0.0,0.06034355372455136
35.74,0.0,thibault canada,54.99,spr.47t f650 gs 08 / f800 gs 08 /,0,3,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,411647,107.22,0.0,570,0.0,0.0,0.0,0,19.25,35.01,0,0,0,0,1.0,0.0,19,0.0,0.0,0.05220142012564333
8.92,0.0,triumph motorcycles,13.99,"shim,2.75mm,dia",0,8,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,t1131052,71.36,0.0,570,0.0,0.0,0.0,0,5.07,36.24,0,0,0,0,1.0,0.0,19,0.0,0.0,0.010377304402563318
172.24,0.0,triumph motorcycles,264.99,"mirrors, pair,",0,1,0.0,0.0,50.0,0,0,1,4.358899,idle,0,a9638154,172.24,0.0,300,0.14257784335657014,0.0,0.0,0,92.75,35.0,0,0,0,365,0.031001313030719756,0.0,10,-0.001754386,0.0,-0.037868309632524404
21.56,0.0,triumph motorcycles,33.99,"sump plug,m14x1",0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,t3450216,43.12,0.0,570,0.0,0.0,0.0,0,12.43,36.57,0,0,0,0,1.0,0.0,19,0.0,0.0,0.025570732539132404
20.09,0.0,ducati,36.99,thrust washer 50x35x2.25,0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,85212881h,40.18,0.0,570,0.0,0.0,0.0,0,16.9,45.69,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.016798802714571025
7.49,0.0,ducati,8.99,electric wiring harness,0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,51029281a,14.98,0.0,1680,0.0,0.0,0.0,0,1.5,16.69,0,0,0,0,1.0,0.0,56,0.0,0.0,0.030817015094863266
103.5,0.0,ducati,147.99,air filter box,0,0,0.0,0.0,0.0,0,0,1,4.358899,idle,0,44212511a,0.0,0.0,300,0.15914911943915727,0.0,0.0,0,44.49,30.06,0,0,0,0,0.031001313030719756,0.0,10,-0.001754386,0.0,-0.046640239457085814
7.68,0.0,bmw group canada,12.99,shim,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,23312330282,7.68,0.0,570,0.0,0.0,0.0,0,5.31,40.88,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.12581812929593514
11.0,0.0,polaris acceptance,109.99,ww bk ls denim shirt xl,0,1,0.0,0.0,50.0,0,0,1,4.358899,idle,0,286165909,11.0,0.0,300,0.14073435297634546,0.0,0.0,0,98.99,90.0,0,0,0,365,0.031001313030719756,0.0,10,-0.001754386,0.0,-0.058622918437651064
3.23,0.0,bmw group canada,5.99,countersunk screw,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,32728543109,3.23,0.0,570,0.0,0.0,0.0,0,2.76,46.08,0,0,0,0,1.0,0.0,19,0.0,0.0,0.004816123734005762
0.87,0.0,ducati,1.99,screw,0,4,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,77150808b,3.48,0.0,1680,0.0,0.0,0.0,0,1.12,56.28,0,0,0,0,1.0,0.0,56,0.0,0.0,0.006421498312007701
16.37,0.0,thibault canada,27.99,optimate usb 2400ma charger 3-,0,3,0.0,0.0,25.0,0,0,1,1.8442436,idle,0,107a100,49.11,0.0,270,0.18482180443700624,0.0,0.0,0,11.62,41.51,0,0,0,1095,0.023775319941341876,0.0,9,-0.045614034,0.0,-0.08290317451160828
48.21,0.0,triumph motorcycles,74.99,"sensor, air tem",0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,t1292004,48.21,0.0,630,0.0,0.0,0.0,0,26.78,35.71,0,0,0,0,1.0,0.0,21,0.0,0.0,0.010377304402563318
11.87,0.0,bmw group canada,18.99,locking bolt,0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,32721230874,23.74,0.0,570,0.0,0.0,0.0,0,7.12,37.49,0,0,0,0,1.0,0.0,19,0.0,0.0,0.14614257927933663
36.22,0.0,triumph motorcycles,55.99,"indicator, led,",0,1,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,t2704034,36.22,0.0,450,0.0,0.0,0.0,0,19.77,35.31,0,0,0,0,1.0,0.0,15,-0.010526316,0.0,-0.0030954884471054932
15.41,0.0,gamma sales inc.,24.99,"ram,mc,base,w/hole,m8,scrw",0,4,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,34-08000,61.64,0.0,450,0.0,0.0,0.0,0,9.58,38.34,0,0,0,0,1.0,0.0,15,-0.010526316,0.0,-0.007911612181111263
23.25,0.0,bmw group canada,37.5,bmw synthetic osp,0,0,199.5,61.29,0.0,2,0,21,1.0274023,essential,0,83229407768,0.0,5.786666666666667,441,0.8255600989345904,525.0,325.5,0,14.25,38.0,0,0,3,0,0.017473315261304377,0.8266666666666667,1,-0.022807017,-1.0,-0.35159136590313933
61.12,0.0,bmw group canada,95.99,"cyl. head gasket, 3 componen",0,2,0.0,0.0,77.78,0,0,1,2.9953668,idle,0,11121342394,122.24,0.0,240,0.16262323356826897,0.0,0.0,0,34.87,36.33,1,0,0,730,0.023775319941341876,0.0,8,-0.010526316,0.0,0.07702709573022389
5.36,0.0,ducati,9.99,"gasket, fuel tank cap",0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,86640071a,5.36,0.0,570,0.0,0.0,0.0,0,4.63,46.35,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.007596714068284552
68.4,0.0,bmw group canada,95.99,holder rear reflector,0,3,165.54,40.34,72.73,0,67,8,2.1249547,idle,0,36148406798,205.2,2.104831264745102,470,0.25076376280252666,575.94,410.4,0,27.59,28.74,0,0,4,136,0.017264675162732602,0.7751513377215764,2,0.038596492,-2.0,0.06925335292530452
20.09,0.0,ducati,36.99,thrust washer 50x35x2.4,0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,85212881k,40.18,0.0,570,0.0,0.0,0.0,0,16.9,45.69,0,0,0,0,1.0,0.0,19,0.0,0.0,0.031131913207689984
33.94,0.0,bmw group canada,60.99,"t-shirt glorious 4 men, blue",0,0,0.0,0.0,0.0,0,0,0,4.358899,idle,0,76617109970,0.0,0.0,360,0.0,0.0,0.0,0,27.05,44.35,0,0,0,0,1.0,0.0,12,-0.005263158,0.0,-0.06429935981510695
63.58,0.0,bmw group canada,93.99,"set of caps, fluid reservoir",0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,32728566733,63.58,0.0,570,0.0,0.0,0.0,0,30.41,32.35,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.00877192982456141
29.44,0.0,bmw group canada,46.99,shaft seal,0,2,52.65,59.61,71.43,0,180,5,1.5572927,idle,0,33117722890,58.88,3.464208668366346,683,0.34220851285650505,140.97,88.32,0,17.55,37.35,0,0,1,146,0.017491257935762405,0.5337684706735563,2,-0.02982456,-0.5,-0.14187187507595433
162.0,0.0,bmw group canada,225.99,exhaust valve,0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,11347712338,324.0,0.0,570,0.0,0.0,0.0,0,63.99,28.32,0,0,0,0,1.0,0.0,19,0.0,0.0,0.0071665552465594775
60.45,0.0,bmw group canada,97.99,tapered roller bearing,0,4,525.56,62.1,81.82,1,90,18,1.2668368,idle,0,31427663941,241.8,4.231923192319232,465,0.6834026251569082,1371.86,846.3,0,37.54,38.31,0,0,4,81,0.017446394264698028,0.7836909314837622,1,-0.014035088,-1.0,0.655836594775085
111.6,15.428571428571427,bmw group canada,155.99,switch,9,1,0.0,0.0,-7.45,0,0,1,4.358899,idle,0,61311459569,111.6,0.0,300,0.1428161792495175,0.0,0.0,0,44.39,28.46,0,0,0,365,0.031001313030719756,0.0,10,-0.001754386,0.0,-0.025140573717407383
92.59,0.0,bmw group canada,144.99,cover for jacket 'airflow' f,0,0,0.0,0.0,0.0,0,0,1,4.358899,idle,0,76138548179,0.0,0.0,330,0.1436391708623792,0.0,0.0,0,52.4,36.14,0,0,0,0,0.024710779823362828,0.0,11,-0.003508772,0.0,-0.08826471777623747
4.38,0.0,ducati,7.99,"gasket, exhaust pipe",0,0,0.0,0.0,0.0,0,0,2,2.9953668,idle,0,79010341b,0.0,0.0,330,0.23340479454344104,0.0,0.0,0,3.61,45.18,0,0,0,0,0.023775319941341876,0.0,11,-0.01754386,0.0,-0.2859789209555641
8.06,0.0,bmw group canada,15.99,pin,0,4,39.65,98.39,55.56,0,0,5,1.7758477,idle,0,36238521833,32.24,10.075,669,0.18170182472968954,79.95,40.3,0,7.93,49.59,0,0,0,292,0.017453204095363616,0.5449259684943546,3,0.010526316,0.0,0.1531938738169979
132.3,0.0,ducati,189.99,rain jacket aqua clear xl,0,0,0.0,0.0,0.0,0,0,0,2.9953668,obsolete,0,981071216,0.0,0.0,420,0.0,0.0,0.0,0,57.69,30.36,0,0,0,0,1.0,0.0,14,-0.019298246,0.0,0.0064214983120077255
10.49,0.0,motovan,14.99,molecule helmet interior,0,0,4.5,42.9,0.0,0,0,1,4.358899,idle,0,27-m105,0.0,0.0,90,0.15591642510504566,14.99,10.49,0,4.5,30.02,1,0,0,0,0.017869218811392786,0.0,3,0.010526316,0.0,0.012842996624015404
64.99,0.0,polaris acceptance,99.99,ww bl 1901 hoodie xl,0,2,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,286166409,129.98,0.0,600,0.0,0.0,0.0,0,35.0,35.0,0,0,0,0,1.0,0.0,20,0.0,0.0,-0.006421498312007691
46.24,1.7142857142857142,triumph motorcycles,71.99,"cable, clutch",1,1,0.0,0.0,350.0,0,0,1,4.358899,idle,0,t2041826,46.24,0.0,270,0.14774203201001107,0.0,0.0,0,25.75,35.77,0,0,0,365,0.028845540434122085,0.0,9,0.0,0.0,0.00427070420338229
290.37,0.0,bell sports inc,549.99,"bullitt,rev,g/blk/sil,xl",0,0,259.62,89.41,0.0,0,0,1,4.358899,active,0,7131670,0.0,0.0,345,0.16235767012270136,549.99,290.37,0,259.62,47.2,0,0,0,0,0.017482757195830347,1.0559101074564992,6,0.005263158,0.0,0.07510682303939535
234.34,0.0,triumph motorcycles,488.99,oil filter mult,0,1,254.65,108.67,83.33,0,90,5,2.1039865,idle,0,t1210440,234.34,0.9545611926923155,2285,0.5475029881181583,488.99,234.34,0,254.65,52.08,0,0,1,73,0.018363068625330926,0.15968980626520474,1,-0.077192985,0.0,-0.5549594017926289
38.99,0.0,polaris acceptance,59.99,mw rd red polo shirt s,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,283326702,38.99,0.0,570,0.0,0.0,0.0,0,21.0,35.01,0,0,0,0,1.0,0.0,19,0.0,0.0,-0.014333110493118958
663.59,0.0,bmw group canada,921.99,"trousers streetguard, men, b",0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,76128396149,663.59,0.0,570,0.0,0.0,0.0,0,258.4,28.03,0,0,0,0,1.0,0.0,19,0.0,0.0,0.0087719298245614
22.14,0.0,bmw group canada,30.99,exhaust gas emission approva,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,71228525206,22.14,0.0,570,0.0,0.0,0.0,0,8.85,28.56,0,0,0,0,1.0,0.0,19,0.0,0.0,0.007166555246559514
10.45,0.0,triumph motorcycles,164.99,"mirror assy, rh",0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,t2060961,10.45,0.0,1230,0.0,0.0,0.0,0,154.54,93.67,0,0,0,0,1.0,0.0,41,0.0,0.0,0.0020355333997269893
257.37,0.0,parts canada/power twins,395.99,150/80b16 71h d401 www hd rear,0,0,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,0306-0430,0.0,0.0,450,0.0,0.0,0.0,0,138.62,35.01,0,0,0,0,1.0,0.0,15,-0.010526316,0.0,0.002696213639248759
8.92,0.0,triumph motorcycles,13.99,"shim,2.125mm,dia 9.5",0,8,55.77,56.84,57.89,0,0,11,4.358899,active,0,t1131027,71.36,12.265,509,0.5258216406166052,153.89,98.12,0,5.07,36.24,0,0,0,265,0.017337637208402156,0.7167013622585005,6,0.057894737,0.0,0.6949953808727846
3.52,0.0,bmw group canada,5.99,expanding nut,0,1,0.0,0.0,0.0,0,0,0,0.0,obsolete,0,46637667284,3.52,0.0,570,0.0,0.0,0.0,0,2.47,41.24,0,0,0,0,1.0,0.0,19,0.0,0.0,0.0059913394902826244
3.68,0.0,bmw group canada,5.99,isa screw,0,0,0.0,0.0,0.0,0,0,3,4.358899,idle,0,7129909591,0.0,0.0,240,0.1732082542698531,0.0,0.0,0,2.31,38.56,0,0,0,0,0.017869218811392786,0.0,8,0.005263158,0.0,-0.03967332161445494
9.07,0.0,triumph motorcycles,13.99,float bowl gasket,0,0,19.68,54.24,0.0,0,0,8,1.5446457,idle,0,t1241036,0.0,4.538241601143675,321,0.3363681373054499,55.96,36.28,0,4.92,35.17,2,0,2,0,0.017540861107409,1.1345604002859186,2,-0.012280702,-1.0,-0.23612793234247442
38.86,0.0,bmw group canada,69.99,long-sleeve m sport men's bl,0,0,0.0,0.0,0.0,0,0,0,4.358899,obsolete,0,76618536688,0.0,0.0,480,0.0,0.0,0.0,0,31.13,44.48,0,0,0,0,1.0,0.0,16,-0.012280702,0.0,0.03700799198907426
1.29,0.0,triumph motorcycles,1.99,bolt,0,0,0.0,0.0,0.0,0,0,4,4.358899,idle,0,t3331063,0.0,0.0,240,0.2356442650395873,0.0,0.0,0,0.7,35.18,0,0,0,0,0.017869218811392786,0.0,8,0.007017544,0.0,0.11899735617607035
132.32,1.1428571428571428,thibault canada,346.99,120/70b19 60t fr.trailmax miss,2,0,644.01,162.24,0.0,0,0,3,2.372684,idle,0,226252,0.0,0.0,30,0.20958303564786873,1040.97,396.96,0,214.67,61.87,1,0,2,0,0.017869218811392786,0.0,1,0.03508772,-0.5,-0.0515716238999899
