part_number,normalized_seasonal_score,sales_sep,sales_oct,supplier_name,price,sales_last_jan,sales_feb,description,quantity_ordered_ytd,sales_last_apr,margin,quantity,sales_last_nov,sales_jan,sales_last_oct,sales_last_jul,sales_last_sep,sales_last_dec,sales_mar,special_orders_ytd,sales_may,sales_jun,sales_jul,sales_aug,sales_dec,negative_on_hand,sales_last_mar,sales_last_aug,sales_last_may,months_no_sale,sales_last_jun,sales_last_feb,sales_apr,sales_nov,cost_per_unit,total_cost,margin_percentage,sales_revenue,cogs,gross_profit,roi,rolling_3m_sales,rolling_12m_sales,12m_days_supply,3m_days_supply,1m_days_supply,turnover,3m_turnover,sell_through_rate,days_of_inventory_outstanding,order_to_sales_ratio,sales_trend,sales_volatility,recent_sales_trend,demand
31427708518,-0.0010599550473784942,0,0,bmw group canada,70.99,0,1,badge,0,0,20.59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,3,1,0,1,0,50.4,0.0,29.0,141.98,100.8,41.18,40.85,0,3,0,0,0,2.2087617974362583,0.0,0.0,165,0.0,0.007017544,1.9895561,0.0,0.20361903121560987
40810081a,-0.03958894491942464,0,0,ducati,4.99,0,0,knob,0,0,2.53,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,2.46,2.46,50.7,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1680,0.0,0.0,0.0,0.0,0.0
61127699643,0.01797401847084787,0,0,bmw group canada,65.99,0,0,adapter lead for temperature,0,0,22.1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,43.89,87.78,33.49,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
11311340741,0.07745725455194907,0,0,bmw group canada,21.99,0,0,piston left,0,0,8.81,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,13.18,26.36,40.06,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
22-0105,0.010377304402563325,0,0,island bmw,190.19,0,0,120/70-19 capra anlas,0,0,85.11,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,105.08,105.08,44.75,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
61137670182,0.03273728778569191,0,0,bmw group canada,3.99,0,0,fixing clamp,0,0,1.59,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2.4,4.8,39.85,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
63127696407,0.003955806090555621,0,0,bmw group canada,4.99,0,0,rubber washer,0,0,2.11,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2.88,11.52,42.28,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
t2201816,-0.04781545521336263,0,0,triumph motorcycles,51.99,1,1,"air filter,scrambler,1200",0,0,26.35,3,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,25.64,76.92,50.68,155.97,76.92,79.05,102.77,2,4,273,135,0,0.4192625296378056,1.3987997817785052,57.14,870,0.0,0.010526316,1.5122952,-0.5,0.16603739603145312
t2020933,0.0014901138691035963,0,0,triumph motorcycles,23.99,0,0,hanger pin set,0,0,8.73,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,15.26,45.78,36.39,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,420,0.0,-0.00877193,4.358899,0.0,0.0
395301,-0.016683542005672663,0,0,kimpex,549.99,0,0,helm valiant ii bkout xs ls2,0,0,192.5,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,357.49,357.49,35.0,0.0,0.0,0.0,0.0,0,1,365,0,0,0.0,0.0,50.0,300,0.0,-0.001754386,4.358899,0.0,0.14412555453979636
0316-0214,-0.06429935981510695,0,0,parts canada/power twins,404.99,0,0,120/70r19 60r tl/tt anakee wild,0,0,141.77,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,263.22,0.0,35.01,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,360,0.0,-0.005263158,4.358899,0.0,0.0
t3660077,0.0016053745780019216,0,0,triumph motorcycles,4.99,0,0,"trim, cut lengt",0,0,1.82,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3.17,3.17,36.47,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
32717678307,0.035948036941695745,0,0,bmw group canada,4.99,0,0,covering cap,0,0,1.95,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3.04,6.08,39.08,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
t9510284,0.016053745780019252,0,0,triumph motorcycles,18.99,0,0,"harness, rh, pa",0,0,7.8,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,0,11.19,11.19,41.07,18.99,11.19,7.8,69.71,0,1,365,0,0,0.0,6.027702962677952,-70.0,90,0.0,0.010526316,4.358899,0.0,0.14119317516311464
a9638031,0.020869869514024978,0,0,triumph motorcycles,143.99,0,0,oval style mirrors -solid stem,0,0,43.89,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,100.1,200.2,30.48,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
11627662083,-0.01797401847084785,0,0,bmw group canada,5.99,0,0,gasket ring,0,0,2.47,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,3.52,7.04,41.24,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
78810104a,0.0219298245614035,0,0,ducati,2.99,0,0,cover gasket,0,0,1.49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,1.5,6.0,49.83,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1680,0.0,0.0,0.0,0.0,0.0
2001-1571,0.004385964912280711,0,0,parts canada/power twins,31.99,0,0,adapter passing ind,0,0,13.57,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,0,0,0,18.42,18.42,42.42,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,840,0.0,0.0,0.0,0.0,0.0
76227922727,0.028781481695136262,0,0,bmw group canada,544.99,0,0,boots venturegrip gtx black,0,0,240.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,304.69,304.69,44.09,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
981074354,-0.06578947368421051,0,0,ducati,969.99,0,0,leath. jacket dc c6,0,0,291.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,678.3,0.0,30.07,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,390,0.0,-0.007017544,4.358899,0.0,0.0
t2402723-hs,-0.04824561403508773,0,0,triumph motorcycles,2221.99,0,0,"fuel tank,pntd,",0,0,778.08,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,1443.91,0.0,35.02,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,300,0.0,-0.001754386,4.358899,0.0,0.16089304309038954
28333953232,0.007166555246559452,0,0,polaris acceptance,284.99,0,0,mw riding jeans ce blue 3232,0,0,99.75,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,185.24,0.0,35.0,284.99,185.24,99.75,53.85,0,1,0,0,0,1.2999754377346573,0.0,0.0,280,0.0,0.00877193,4.358899,0.0,0.14853212354283607
4017768,-0.025570732539132435,0,0,polaris acceptance,374.99,0,0,"keyfob-gen2,nokey,0b,v1",0,0,150.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,224.99,224.99,40.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,810,0.0,0.0,0.0,0.0,0.0
76129899251,-0.01221320039836185,0,0,bmw group canada,301.99,0,0,pants 'rider' for men,0,0,96.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,205.34,0.0,32.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,480,0.0,-0.012280702,4.358899,0.0,0.0
981072598,0.10956474611198756,0,0,ducati,49.99,1,0,balaclava warm up 2,0,0,15.69,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,34.3,34.3,31.39,49.99,34.3,15.69,45.74,0,1,365,0,0,0.6793424440483263,34.3,50.0,537,0.0,-0.005263158,2.9953668,0.0,0.1297722382493533
77129444602,-0.02952653862968806,0,0,bmw group canada,38.99,0,0,"abrasive pad, black, right",0,0,12.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,26.29,26.29,32.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
286278206,-0.14817811267906378,0,0,polaris acceptance,59.99,0,0,ww bk icon graphic tee l,0,0,53.99,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,6.0,0.0,90.0,59.99,6.0,53.99,899.83,1,3,0,0,0,0.06667777962993833,0.20003333888981495,0.0,5474,0.0,0.010526316,2.372684,0.0,0.18621805715289452
72607702415,0.033167446607416974,0,0,bmw group canada,20.99,0,0,"kit, buckle",0,0,7.07,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,13.92,13.92,33.68,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
32727688439,-0.09084567070658785,0,0,bmw group canada,345.99,0,0,"clutch lever, adjustable, co",0,0,97.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,0,0,0,0,248.4,0.0,28.21,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,330,0.0,-0.021052632,3.1759124,0.0,0.15049555588446417
62141244727,-0.004816123734005762,0,0,bmw group canada,3.99,0,0,bulb,0,0,2.17,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,1.82,63.7,54.39,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
4990010085,-0.03861336656707618,0,0,schuberth,55.99,0,0,c5 cheek pads thinner-10mm,0,0,6.43,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,49.56,49.56,11.48,55.99,49.56,6.43,12.97,1,1,365,90,0,0.8773234200743495,1.7092602172788411,50.0,416,0.0,0.014035088,4.358899,0.0,0.13043881119779127
566-14738,-0.0222447226742302,0,0,motovan,389.99,0,0,bc.trs.00.104.30000..pro city,0,1,109.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,280.79,280.79,28.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,390,0.0,-0.01754386,2.9953668,0.0,0.0
23-2560,0.017974018470847914,0,0,full bore,26.99,0,0,3.25 to 130/60-18 . tr 6 centre,0,1,12.07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,14.92,0.0,44.72,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,420,0.0,-0.019298246,2.9953668,0.0,0.0
t2318611-ps,-0.024395516782855575,0,0,triumph motorcycles,294.99,0,0,"sidepanel, pntd",0,0,103.75,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,19,0,0,0,0,191.24,191.24,35.17,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,-0.0,570,0.0,0.0,0.0,0.0,0.0
77418566447,-0.04942082979136458,0,0,bmw group canada,789.99,0,0,aluminum case left,0,0,284.82,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,505.17,0.0,36.05,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,300,0.0,-0.001754386,4.358899,0.0,0.16089304309038954
7119931029,0.04910593167853785,0,0,bmw group canada,0.99,0,0,washer,0,0,0.72,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0.27,0.27,72.73,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
11321460151,0.013157894736842105,0,0,bmw group canada,11.99,0,0,adjusting plate,0,0,5.05,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,6.94,27.76,42.12,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
34118535400,0.03477282118541889,0,0,bmw group canada,140.99,0,0,brake pads kit w brake pad w,0,0,68.19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,72.8,218.4,48.37,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
t2309213,0.01358805355856717,0,0,triumph motorcycles,12.99,0,0,"bolt, pivot, clutch",0,0,4.74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,0,0,8.25,8.25,36.49,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1890,0.0,0.0,0.0,0.0,0.0
68010131a,0.14035087719298242,0,0,ducati,1.99,0,0,"key, woodruff 4x5x10",0,0,1.22,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,16,0,0,0,0,0.77,4.62,61.31,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,480,0.0,-0.036842104,4.358899,0.0,0.0
31427692150,-0.11724583687530225,0,0,bmw group canada,49.99,0,0,sliding sleeve,0,0,14.53,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,35.46,0.0,29.07,0.0,0.0,0.0,0.0,0,2,0,0,0,0.0,0.0,0.0,240,0.0,-0.007017544,2.9953668,0.0,0.13454709621747646
3807-0598,0.06696468944048739,0,0,parts canada/power twins,269.99,0,0,optimate pro 1 duo,0,0,94.52,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0,175.47,0.0,35.01,269.99,175.47,94.52,53.87,0,1,0,0,0,0.0,0.0,0.0,120,0.0,0.00877193,4.358899,0.0,0.14383763691312412
735002054,-0.0020355333997269915,0,0,ducati,0.99,0,0,spring ring,0,0,0.84,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0.15,1.5,84.85,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
sw-360,-0.0071665552465594844,0,0,parts canada/power twins,48.99,0,0,.032 1-lb. can stainless safet,0,0,19.18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,29.81,29.81,39.15,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
b25,-0.023650459848303752,0,0,clearwater lights,70.0,0,0,mount kit 1 inch 25mm,0,0,24.2001,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,0,0,0,0,45.8,91.6,34.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,420,0.0,-0.00877193,4.358899,0.0,0.0
85212221a,-0.07424650539594518,0,0,ducati,1.99,0,0,washer 30x40x1,0,0,1.02,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0.97,4.85,51.26,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,360,0.0,-0.005263158,4.358899,0.0,0.0
492992,-0.08740440013278727,0,0,parts canada/power twins,39.99,0,0,#hj-17 shield pinlock prepared,0,0,14.02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,1,0,0,0,25.97,0.0,35.06,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,360,0.0,-0.012280702,2.9953668,0.0,0.0
74141601a,-0.0340277642508671,0,0,ducati,7.99,0,0,clamp 33/9 mm,0,0,4.11,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,0,0,3.88,0.0,51.44,7.99,3.88,4.11,105.93,1,1,0,0,0,0.0,1.699624530663329,0.0,60,0.0,0.012280702,4.358899,-0.5,0.15766277329651435
46637664845,-0.023535199139405424,0,0,bmw group canada,4.99,0,0,bush,0,0,2.27,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2.72,62.56,45.49,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
286292102,-0.010807463224288386,0,0,polaris acceptance,119.99,0,0,ww ch contrast hoodie s,0,0,42.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,77.99,0.0,35.0,119.99,77.99,42.0,53.85,0,2,0,0,0,0.6499708309025752,0.0,0.0,561,0.0,0.007017544,2.9953668,0.0,0.12512108850799603
0316-0148,0.19845926011387824,0,0,parts canada/power twins,331.99,0,0,110/80r19 59v tl/tt anakee 3 f,0,0,176.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,155.37,0.0,53.2,0.0,0.0,0.0,0.0,0,1,0,0,0,0.0,0.0,0.0,240,0.0,0.001754386,4.358899,0.0,0.1686819857818549
4990010084,0.06461425792793367,0,0,schuberth,78.99,0,0,standard cheek pads c5 63,0,0,30.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,48.5,0.0,38.6,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,480,0.0,-0.012280702,4.358899,0.0,0.0
77150458b,0.03305218589851864,0,0,ducati,0.99,0,0,screw tcei m5x25,0,0,0.91,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0.08,0.96,91.92,0.99,0.08,0.91,1137.5,1,1,4380,1080,0,0.006433453960595095,0.0064025610244097635,7.69,56734,0.0,0.012280702,4.358899,-0.5,0.34115499428805424
286289206,-0.09746680642252392,0,0,polaris acceptance,39.99,0,0,mw gr icon khaki tee l,0,0,23.99,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,16.0,16.0,59.99,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,360,0.0,-0.005263158,4.358899,0.0,0.0
7119905358,0.03070175438596492,0,0,bmw group canada,7.99,0,0,bulb,0,0,3.87,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,4.12,8.24,48.44,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
2880232-658,-0.0814130606425047,0,0,polaris acceptance,579.99,0,0,"k-backrest,pass,n,blk",0,0,174.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,405.99,0.0,30.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,390,0.0,-0.007017544,4.358899,0.0,0.0
45620781aa,0.00610660019918098,0,0,ducati,112.99,0,0,gearchange lever,0,0,34.16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,78.83,0.0,30.23,112.99,78.83,34.16,43.33,0,1,0,0,0,0.0,0.0,0.0,90,0.0,0.010526316,4.358899,0.0,0.14266852629149146
83300402337,0.038843887984872906,0,0,bmw group canada,33.99,0,0,"repair plug, 4-pin",1,1,5.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,28.08,0.0,17.39,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,450,0.0,-0.010526316,4.358899,0.0,0.0
742231045,0.01797401847084787,0,0,ducati,0.99,0,0,"pin, spring",0,0,0.78,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0.21,1.89,78.79,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1680,0.0,0.0,0.0,0.0,0.0
86640111a,-0.005131021846832476,0,0,ducati,3.99,0,0,"gasket, fuel tank cap",0,0,1.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,2.81,0.0,29.57,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,390,0.0,-0.007017544,4.358899,0.0,0.0
a9610251,-0.0035256472688305865,0,0,triumph motorcycles,93.99,0,0,"clutch badge, ribbed, chr",0,0,32.9,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,61.09,122.18,35.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1230,0.0,0.0,0.0,0.0,0.0
46517692014,0.010807463224288404,0,0,bmw group canada,4.99,0,0,oval head screw,0,0,2.06,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,2.93,5.86,41.28,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
76221541335,0.04397490983170536,0,0,bmw group canada,289.99,1,0,boots cruisecomfort gtx,0,0,102.14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,187.85,187.85,35.22,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,540,0.0,-0.015789473,4.358899,0.0,0.0
55340041a,0.005561180668557561,0,0,ducati,203.99,0,0,thermo-switch,0,0,92.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,111.69,223.38,45.25,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
11127723216,0.03594803694169575,0,0,bmw group canada,187.99,0,0,"gasket kit, cylinder head co",0,0,64.3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,123.69,247.38,34.2,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
004-153,-0.007596714068284547,0,0,motovan,9.99,0,0,bearing ntn 6203llu/2a 40x17x12,0,0,3.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,6.49,6.49,35.04,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
46549480603,-0.023220301026578728,0,0,bmw group canada,13.99,0,0,washer,0,0,5.51,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,8.48,33.92,39.39,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
7119936425,0.0435447510099803,0,0,bmw group canada,0.99,0,0,washer,0,0,0.59,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0.4,2.4,59.6,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
t2022392,-4.382459307730881e-18,0,0,triumph motorcycles,121.99,0,0,"piston and seal set, lh",0,0,60.34,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,61.65,61.65,49.46,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,1170,0.0,0.0,0.0,0.0,0.0
t2400525,0.06943038166193945,0,0,triumph motorcycles,8.99,0,0,"seal, fuel level sender",0,0,7.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,1.46,0.0,83.76,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,480,0.0,-0.012280702,4.358899,0.0,0.0
2833223,0.03657783316734923,0,0,polaris acceptance,24.99,0,0,camo multifunction headwr,0,0,8.75,4,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,16.24,64.96,35.01,24.99,16.24,8.75,53.88,0,1,1460,0,0,0.25188057386583945,4.06,20.0,1449,0.0,0.001754386,2.9953668,0.0,0.1528798391365105
17127696377,-0.044205431249502,0,0,bmw group canada,4.99,0,0,spring ring shell,0,0,2.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,2.72,0.0,45.49,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,420,0.0,-0.02631579,4.358899,0.0,0.0
11267675452,-0.02878148169513628,0,0,bmw group canada,225.99,0,0,oil pump sprocket,0,0,63.99,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,162.0,162.0,28.32,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,570,0.0,0.0,0.0,0.0,0.0
566-11670,0.014878530023742401,0,0,motovan,64.99,0,0,alu-rack to givi monolock,0,0,18.2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,1,0,46.79,46.79,28.0,64.99,46.79,18.2,38.9,0,1,365,0,0,4.782157979267045,2.4537758465687745,350.0,76,0.0,0.010526316,4.358899,0.0,0.1405426214357357
a9790102,0.060228293015652974,0,0,triumph motorcycles,48.99,0,0,tank pad kit,0,0,17.15,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,16,0,0,0,0,31.84,127.36,35.01,0.0,0.0,0.0,0.0,0,0,0,0,0,0.0,0.0,0.0,480,0.0,-0.012280702,4.358899,0.0,0.0
t2020609,1.1171697355268473,0,0,triumph motorcycles,11.99,5,10,"bolt, disc, m8x1.25x30, slv",0,0,4.23,107,12,10,0,12,0,0,4,4,32,5,0,0,0,0,15,0,6,1,10,0,30,0,7.76,830.32,35.28,1091.09,706.16,384.93,54.51,37,103,379,260,1,0.5554448113859488,0.7789936837327752,50.7,657,0.0,0.50877196,1.2006679,-16.0,0.999343222298565
11148527544,-0.04225427454480509,0,0,bmw group canada,37.99,0,0,gasket,0,0,14.15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,23.84,0.0,37.25,37.99,23.84,14.15,59.35,1,1,0,0,0,1.255067122927086,1.255067122927086,0.0,290,0.0,0.014035088,4.358899,0.0,0.1459342263869569
